,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
3L Fund (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084,0.0598,-0.0569,0.007,0.0067,0.0206,0.0384,0.0173,-0.0033,0.0105,-0.0042,0.0063,0.052,0.0199,0.0053,0.0359,-0.0116,-0.0049,0.0244,0.0102,-0.006,-0.0204,-0.0529,0.0055,-0.0294,0.0074,0.0225,-0.0169,-0.0132,0.0044,-0.0504,0.0071,0.0164,-0.0568,0.0064
AAM China Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003,0.0222,0.0018,0.0086,-0.0909,0.0002,-0.0175,-0.0062,0.0108,-0.0345,-0.0297,0.0071,0.1409,0.0218,0.0368,0.0733,0.0989,-0.0372,0.0302,-0.0199,0.0177,0.038,0.1019,0.3265,0.0378,-0.0506,0.0204,0.1999,0.1652,-0.0443,0.1626,0.0694,0.1911,0.0864,-0.1903,-0.0574,-0.1543,-0.0602,-0.18,0,0,-0.319,0.0594,-0.2297,-0.164839726,-0.030737924,-0.044198895,-0.038381503,-0.004087521
Abernathy Group Growth Trust LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0436,0.0234,-0.05,-0.0287,-0.0529,0.1306,0.1047,0.0514,0.0512,-0.0284,0.1196,0.0577,0,0.0248,-0.0193,-0.0217,0.1293,-0.026,-0.0762,-0.028,-0.1107,-0.2407,0.1352,0.0744,0.1235,0.1381,0.2409,-0.1621,0.0048,0.0784,0.0569,0.0679,0.0258,0.0344,0.0126,0.0121,0.1357,0.0923,0.1233,0.3066,-0.1982,-0.1358,-0.0912,-0.0253,-0.0973,0.1019,0.0178,0.0418,-0.0692,-0.0129,-0.0335,-0.0743,-0.2209,0.0289,0.0123,0.0386,-0.0383,-0.0174,-0.029,0.0264,0.0172,0.025,-0.0006,-0.1445,0.0331,-0.036,-0.0026,-0.0311,-0.0785,0.0202,-0.0249,0.0269,0.0056,-0.0181,-0.01773687,-0.0238,-0.0519,-0.00393,0.00299,0.03461,0.60811,0.04389,0.0064,-0.0091,0.0041,0.0076,0.0214,0.0037,-0.0238,-0.0215,-0.0053,0.0429,-0.0143,-0.0167,0.0144,0.0024,0.0389,0.0191,0.0012,0.0204,-0.0037,-0.0292,-0.0016,-0.0046,0.0238,-0.0094,0.0019,-0.0321,0.015,0.0047,0.0102,-0.0056,0.0161,0.0183,-0.02,-0.0018,-0.022,-0.0151,0.0197,0.0083,0.0208,-0.0017,0.0245,-0.0116,0.0106,0.0096,0.0037,0.0022,-0.0423,0.0214,0.0093,0.042,-0.0405,-0.0033,-0.0594,0.0084,-0.0278,0.022,0.0486,0.001,-0.0252,-0.0355,-0.0628,-0.0304,-0.08396,0.0201,-0.0042
"Acero TMT Fund, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015,-0.0097,-0.003,0.0102,0.0193,0.0111,0.0273,-0.0066,0.0215,0.0253,0.0259,0.0155,0.0124,-0.0059,0.0379,0.0283,-0.0173,0.0039,0.0042,-0.0047,0.0133,0.0218,0.0215,0.0069,0.0308,-0.0006,0.0166,0.0351,0.0437,0.0169,0.007,-0.0022,0.0256,0.0143,-0.0317,0.0108,-0.0295,0.0114,-0.0094,0.0551,0.021,-0.0107,0.0101,-0.0006,-0.0385,-0.0008,0.0002,0.0079,-0.0011
Adelphi Europe EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023391813,0.001021369,0.019746319,0.046143886,0.072970388,0.120809592,0.016748277,0.004539877,-0.01186332,0.050093481,-0.094716087,-0.019943437,-0.010182928,0.029639931,0.027875415,0.036333412,-0.012832264,0.002011761,0.027799228,-0.011119459,0.017778453,-0.003284563,0.010784901,-0.003556609,0.024092802,0.141301191,0.132586843,0.034939894,0.177920104,-0.032439407,0.000285741,-0.029613407,-0.004219409,0.017737485,0.024980635,-0.02153788,-0.008109674,0.008759977,0.014473176,0.003328895,-0.013840174,-0.028261079,-0.005539618,0.013627773,-0.002551521,-0.013675718,0.019052369,0.016346907,-0.030241741,0.004866422,0.017790077,0.010681686,0.009031514,0.029422967,-0.001017482,0.001574074,-0.031339558,-0.0256,-0.015843972,-0.013933121,-0.017460638,-0.021982537,0.012603718,0.005393631,-0.003404519,0.0126294,-0.005622572,0.015626606,0.01973884,0.004963272,0.023014619,-0.017958868,0.024186412,-0.005471825,0.018918919,0.064799924,0.021972543,-0.012013581,0.011983435,-0.013582934,0.000441345,0.009617081,-0.01581753,0.010122536,0.006680731,0.009081383,0.025181724,0.03038744,0.02719751,-0.011962676,-0.028008717,0.0314001,0.051117058,0.047567982,0.001535537,0.060597211,-0.034212157,0.037633642,0.038672895,0.095562463,0.02662079,0.027929676,0.036780689,-0.058041379,-0.023018802,-0.02763789,0.004809174,0.013990305,0.024326778,0.001536008,0.042765292,0.030546442,-0.015643869,0.030669715,0.032624574,0.014880017,-0.01326794,-0.015225239,-0.033205823,0.002088256,0.022484234,-0.040707965,0.011852846,-0.083489888,-0.002893833,-0.006771873,0.013575212,0.020780781,0.014827018,-0.024698516,-0.020984425,-0.064970551,-0.052276122,0.005139098,-0.003749404,-0.002121254
Adelphi Europe USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0223,0.00593229,0.02236909,0.052013923,0.084136888,0.118329264,0.023625731,0.011121268,-0.013786349,0.055763502,-0.098400984,-0.017815585,-0.009314486,0.029773196,0.028672113,0.036670819,-0.017123545,0.001681058,0.027233199,-0.010842121,0.018618619,-0.001547759,0.012032184,-0.002334063,0.023907004,0.135380221,0.132758946,0.026704419,0.173957714,-0.035237218,-0.021102889,-0.026776569,-0.00137817,0.023059745,0.016236633,-0.015832408,-0.006768355,0.009481013,0.016680526,0.005966128,-0.01248326,-0.026202354,-0.006565204,0.012516271,-0.003312896,-0.012601082,0.018087725,0.013818289,-0.031251521,0.003467162,0.016574862,0.008620265,0.008253565,0.029643982,-0.001928776,0.00032994,-0.037600716,-0.027001224,-0.017334642,-0.015156946,-0.017781937,-0.024032608,0.011715572,0.004449686,-0.004536721,0.011473916,-0.007156109,0.014789108,0.018414268,0.003667924,0.020382952,-0.021741324,0.023565204,-0.006297229,0.019771863,0.070991797,0.018892448,-0.012801822,0.010014306,-0.013661702,-0.000324269,0.008804449,-0.01626091,0.010319387,0.006239312,0.009323902,0.025938567,0.029452207,0.026627601,-0.011289713,-0.027336786,0.03120014,0.0503654,0.04778597,0.003191694,0.061522539,-0.033076951,0.038801957,0.039329882,0.099239018,0.027313635,0.02946672,0.03757922,-0.05683643,-0.020006081,-0.025471581,0.006558212,0.015497992,0.02547731,0.002490509,0.044808677,0.030795105,-0.015387645,0.032227651,0.034293781,0.01578891,-0.012619211,-0.01443475,-0.031864205,0.003942843,0.023341318,-0.040310289,0.011855129,-0.081144715,-0.003752059,-0.007930433,0.01345679,0.021470337,0.014459945,-0.026391612,-0.021673509,-0.063282937,-0.053130867,0.002226397,-0.005102395,-0.002756166
Advisory Research Micro Cap Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0394,0.0219,0.0325,0.0435,0.0008,0.0737,0.0328,0.0129,-0.0061,-0.0873,0.0002,-0.0378,-0.0023,0.0608,-0.0071,0.0095,-0.0246,0.0048,0.071,0.0609,0.0372,0.0386,0.0294,0.0146,0.0597,0.0312,0.0263,0.0285,0.0233,0.0111,-0.0136,0.0025,0.0386,-0.0151,-0.0209,0.0321,0.0195,0.0346,0.0402,0.0014,0.0369,-0.0084,-0.0183,-0.0091,0.0515,0.046,0.0193,0.0313,-0.0151,0.0359,0.0249,0.0458,-0.0247,0.0105,0.0172,-0.0285,0.0006,-0.0059,-0.0022,0.0036,0.0294,0.0219,0.0232,-0.0044,-0.0071,0.0072,0.0277,0.0222,0.0095,-0.0323,-0.0241,0.0126,0.0203,-0.0459,0.0068,-0.0389,-0.0045,-0.0235,0.0462,0.0318,-0.0426,-0.0329,-0.039,-0.0903,-0.1867,-0.0759,0.0447,-0.0665
Agora Absolute Return Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.0003,0.007,0.0074,0.0076,0.0097,0.0223,0.0292,0.0322,0.0127,0.012,0.0073,0.0042,0.002,0.0031,0.004,0.0061,0.0156,0.0309,-0.0042,0.0015,-0.0066,0.0121,-0.0034,0.0324,0.0107,-0.0167,0.0086,0.0036,0.009,0.0109,0.0331,0.0039,0.0136,0.0131,0.0041,0.0194,0.0286,0.0095,0.0067,-0.017,-0.0017,0.0237,0.0087,-0.001,-0.0087,-0.0921,0.0074,0.0038,0.017,-0.0034,-0.0298,0.003,0.0318,-0.0351,-0.0151,-0.0319,0.0125,0.0111
AJ Value Hedge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002994012,0.002985075,0.005952381,0.006903353,0.010773751,0.007751938,0.001923077,-0.0121881,0.003594676,-0.003872217,0.002915452,0,0.010658915,0.004793864,0.011450382,0.008490566,0.004677268,0.011173184,0.013812155,0.026339691,-0.004424779,-0.000888889,-0.008007117,0.007174888,0.001780944,-0.036444444,-0.006457565,-0.032497679,0.012476008,-0.011374408,0.004793864,0.006679389,-0.044549763,-0.005952381,0.010978044,-0.065153011,-0.053854277,-0.032366071,-0.019607843,0.015294118
AJR International A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0364,-0.018783728,-0.035536753,-0.007237636,-0.014580802,0.025221388,0.164662147,-0.055013143,0.109477449,0.073871777,-0.002584841,0.071392744,0.008504994,-0.134854932,0.072795564,-0.076692231,0.065095702,0.119691447,-0.013021425,0.010508553,-0.007666616,-0.070374053,0.056035547,-0.051971326,0.058765513,0.16014594,-0.062428906,-0.024264916,-0.017480983,0.021365294,0.006341108,0.002317665,0.012717682,0.024331074,-0.024449707,0.00628347,0.095153622,0.018400933,0.03982695,0.015907978,-0.047337991,-0.197180427,0.041971809,0.088951028,-0.020334513,0.085080759,0.084350721,0.07026311,0.023177318,-0.021387728,0.004157537,0.112795837,0.085876615,0.04787702,0.060182935,-0.056766557,0.175555654,0.007480078,-0.000746185,-0.035208901,0.11122291,-0.013826008,0.036444539,0.003577635,-0.03350988,-0.071907823,-0.075208176,-0.128801212,0.006905948,0.114029767,-0.089249068,0.057895705,-0.06289937,-0.117543371,0.301251051,0.098404363,-0.001287191,-0.042053322,0.034173906,-0.043786938,-0.023712342,0.155166235,0.055321936,-0.015056994,-0.057302029,0.134655973,0.00765749,0.077008276,0.006198937,0.051585612,0.07424406,0.010329228,0.046043631,0.085964996,0.109707228,-0.046076129,0.058727401,-0.018952346,0.03859712,0.03971313,0.009369236,0.038828388,0.045573672,-0.037598412,0.014106172,-0.022666161,0.014373644,0.022428542,0.035098459,0.035189749,0.011410525,0.006731418,-0.020838529,-0.081864922,0.028744799,-0.008342041,-0.014224292,0.058062959,0.020399518,-0.012614569,-0.019858982,-0.018050422,0.040931546,0.059806295,0.05635519,0.008968351,0.000628778,0.003955956,-0.003214885,0.013243521,0.042042254,0.012299791,-0.029881835,0.00534016,0.005941543,0.010683324,0.029691371,-0.00065386,-0.00095526,-0.000445341,0.009054932,0.049179902,0.012835747,-0.024331822,0.027969838,-0.023553351,-0.002732854,0.016291903,0.004838769,0.031674264,-0.001971567,-0.0257167,-0.028679614,0.040441639,0.009294399,-0.010082987,0.019379423,0.003014229,0.006767549,-0.016628865,-0.023112407,-0.054254747,0.030526847,0.022819415,0.026151411,0.041031835,0.002734092,0.019750937,0.015762097,0.028601765,0.062731183,0.041847947,0.019316306,-0.014567593,-0.026762061,0.027100594,0.011896702,-0.037115274,0.051401173,-0.069064816,0.062261663,-0.015868015,0.071664872,0.029493772,-0.049832047,-0.005876637,0.005464532,-0.106530132,-0.272618937,-0.051714558,-0.057329147,0.093135927
AJR International B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0247,0.026934713,0.033070417,0.010946555,0.006369427,-0.019620253,-0.060223185,0.007654563,-0.007304246,-0.013440596,0.054594272,0.019330504,-0.012580944,-0.04272063,0.005382658,0.04088387,0.0748153,0.035586879,0.008569988,0.000666445,0.003746254,-0.003068757,0.012479201,0.039934265,0.01153603,-0.008358069,-0.015754234,0.005922369,0.010502029,0.027950555,-0.000612745,-0.000919681,-0.000460264,0.008595549,0.046339979,0.012071849,-0.024286843,0.027837101,-0.02364405,-0.002495047,0.016331936,0.004849801,0.030038899,-0.001818309,-0.024171513,-0.028862723,0.039923111,0.008673397,-0.009867494,0.018579157,0.002795443,0.006411597,-0.01682709,-0.021763629,-0.054071567,0.030522149,0.022749095,0.025853976,0.038577966,0.00264353,0.01859113,0.014866928,0.022627689,0.066828676,0.037645366,0.013344887,-0.013511202,-0.0216135,0.025280567,0.011464454,-0.035769209,0.049323646,-0.069072281,0.062224104,-0.015882956,0.06912709,0.022887133,-0.042211055,-0.00585409,0.00516638,-0.105283519,-0.272777812,-0.051728531,-0.057327123,0.093120487
Akamatsu Class A JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155,0.0323,0.0281,0.011,-0.0024,0.0247,0.0191,0.0018,0.0225,0.0241,0.0277,0.0418,0.0281,-0.0086,0.0155,0.0036,-0.0146,0.0011,-0.0086,-0.004,-0.0097,0.0038,-0.0053,0.0049,0.0224,-0.0056,0.0005,-0.0084,-0.0005,0.0101,0.0025,-0.0146,-0.0055,0.0181,-0.0028,0.0007,-0.0295,0.0134,0.0023,-0.0331,0.0461,-0.0048,0.0073,-0.0197,0.0198,0.0251,0.0336,0.0154,-0.0039
Akamatsu Class B USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155,0.0342,0.027,0.0132,-0.0007,0.027,0.0204,0.0044,0.0243,0.0253,0.028,0.0455,0.0331,-0.0066,0.0182,0.0072,-0.0092,0.0042,-0.004,0.0007,-0.0063,0.0085,-0.0011,0.0072,0.0212,-0.0011,0.0031,-0.0046,0.0032,0.0112,0.0054,-0.0094,-0.0017,0.0187,0.0009,0.0032,-0.0278,0.0154,0.0049,-0.0305,0.0462,-0.0028,0.0069,-0.0164,0.0179,0.0288,0.0357,0.0187,-0.0033
Albertini Syz Long Short Equity A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015797,0.008343881,0.015914561,0.013343137,0.002335926,-0.01837336,-0.024470804,0.010853641,-0.010624236,0.005758994,0.020993501,0.012862526,0.032527341,0.008165099,0.005464298,0.028334534,-0.012923031,-0.020092691,-0.007555237,0.022915893,0.024612596,0.014911507,0.036166095,-0.042419994,0.029486989,0.038565202,0.049683001,0.003097733,0.028933358,0.031385798,-0.039358748,-0.017856426,-0.004599321,0.009059481,-0.00427225,0.013178323,0.024735172,0.017012523,0.015571746,0.016340229,0.015520684,0.014649207,0.01541912,0.014650022,0.01084501,-0.024359604,0.02532467,0.043434529,-0.025713592,0.009847187,-0.058125425,0.013173429,-0.030814771,0.013479231,0.024191009,0.000139075,-0.044261384,-0.01747733,-0.05943175,-0.049933473,-0.01157248,0.003687608,0.001914408
Alchemy NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0085,0.0147,-0.0088,0.0126,0.0124,0.0111,0.0125,0.0182,-0.0019,0.0232,-0.0015,0.0089,0.0015,0.0018,0.0129,0,0.0192,0.0224,0.0282,0.0254,-0.0023,-0.001,0.0235,0.0175,0.0226,-0.0025,0.0056,-0.0313,0.0154,0.0375,0.0334,0.0274,0.02,0.0168,-0.0306,-0.0048,0.0126,0.0048,-0.009,0.0335,0.0154,0.0387,0.0237,0.0122,0.0249,-0.013,0.0194,0.0117,-0.0005,-0.0383,-0.0591,-0.0144,-0.0662,-0.0246,-0.0383,0.0216,-0.0214,-0.0389,-0.0363,-0.0916,-0.0884,0.0233,-0.0716,-0.1406,-0.0877,0.0319,-0.0801
Alder Capital Partners I LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00378,-0.04817,0.16191,0.0315,0.03473,-0.07113,-0.20645,-0.0595,-0.06995,0.06939,0.21089,-0.09369,0.0216,-0.06235,-0.03543,0.18366,0.1409,0.04282,0.02945,0.0781,0.01848,0.1199,0.0765,0.0354,0.0464,0.027967,0.0224,-0.028725,0.0126,0.0622,-0.0607,-0.0607,0.0518,0.0165,0.0725,0.0427,-0.0746,-0.0023,-0.0391,-0.0826,0.0181,0.0587,0.0588,0.0211,0.0285,-0.0355,0.0495,-0.0004,0.1019,-0.022,0.0737,0.0372,-0.027,-0.021,0.0195,-0.0092,-0.0216,0.0083,0.0115,-0.0134,0.0151,0.007,0.0317,0.0174,0.0529,0.0127,-0.0069,0.0278,0.0525,0.0464,-0.0563,0.049,-0.08395,0.0479,-0.0582,0.0389,0.0833,-0.0556,-0.0899,-0.0391,-0.1933,-0.2136,-0.0331,0.0438,-0.1097
Aliseo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017544,0.014806239,0.014725792,0.002904136,0.017231617,0.026695866,0.026946599,0.017913578,0.013750057,0.014042473,-0.02600106,-0.008432067,-0.004013963,0.009455667,0.008494742,0.016607398,0.011419937,0.016056489,0.009461594,0.005515699,0.014911456,0.026264765,0.004978818,0.019093494,0.006030165,-0.004877084,0.028907409,0.017393818,-0.008695398,0.008776829,-0.036423343,0.004012116,-0.01272284,0.030744937,0.007720899,-0.040138201,-6.14E-06,0.026903333,-0.091165212,-0.069705078,-0.021776867,-0.009606892,-0.004820861
Aliseodue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0143337,-0.005301186,0.009150473,0.008854951,0.014317346,0.010876425,0.016314973,0.009588771,0.005544927,0.015201161,0.026772722,0.005028504,0.019454739,0.005939978,-0.004433745,0.029005242,0.017627608,-0.008702137,0.008838235,-0.037079968,0.003936216,-0.012946543,0.031117562,0.007879111,-0.040722871,2.04E-05,0.027449053,-0.092497295,-0.070839696,-0.02235456,-0.010358601,-0.004661684
Aliseoquattro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005986,0.006716793,0.013291625,0.009541962,0.016094657,0.009552851,0.005265703,0.015075979,0.026502451,0.004956125,0.019105468,0.005854965,-0.004374166,0.029161342,0.017747068,-0.008807022,0.008773069,-0.036856116,0.004036778,-0.012849495,0.031217257,0.007852449,-0.040659076,-0.000108954,0.027455054,-0.092760765,-0.071517645,-0.022287615,-0.010196986,-0.004788577
Alpha Equity International 130/30 LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026933333,-0.029533333,-0.0049,-0.1031,0.0585,-0.0031,0.0431,0.0029,0.0211,0.08220405,0.0320576,0.022478823,0.015578987,-0.058766981,0.046330313,0.001712944,-0.028315295,-0.034371178,-0.033510231,-0.019544971,0.029603235,-0.01202174,0.080878683,0.075311338,0.021465284,0.010954598,0.028448528,0.022113926,0.083491128,0.040156847,0.09939964,0.033759552,0.017873343,-0.008543618,-0.067050723,0.027727342,0.020883443,-0.02759342,0.002494718,0.052289033,0.045297046,0.080594522,0.027022166,-0.004830229,0.069707374,-0.031192739,-0.020850625,0.016302283,0.023236534,0.055598378,0.050994407,0.075522333,-0.033587438,0.039390887,0.049285789,0.111826721,-0.013959549,0.036494264,0.056,-0.0643,-0.0056,0.0116,0.0156,-0.0168,0.0356,0.036,0.0359,0.0033,-0.0005,0.0389,0.0657,0.0452,0.0066,0.0074,-0.0209,0.0696,0.056799,-0.0673,-0.0240136,-0.097,0.0152,-0.0341649,0.0523,0.0219,-0.0784814,-0.0677,-0.0745,-0.2088,-0.2296494,-0.0679,0.0804,-0.1095
