,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
Aliquot Agriculture Inc AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0379,-0.0182,-0.0121,0.0821,0.01,0.003,-0.0217,0.0121,0.0103,0.0138,-0.0095,-0.0299,0.0115,0.0735,0.0388,0.028,-0.0092,0.0449,-0.0282,-0.0177,0.0527,0.0165,0.0231,0.0096,0.0864,-0.0224,0.0164,0.0848,0.0398,0.1178,-0.0553,0.0056,-0.0241,0.1213,-0.116,-0.0478,-0.1561,-0.002189,-0.0827,0.0204,-0.0463
Aliquot Agriculture Inc BBB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387,-0.0174,-0.0113,0.0829,0.0108,0.0038,-0.0208,0.0129,0.0111,0.0146,-0.0086,-0.0285,0.013,0.0747,0.0396,0.0301,-0.0082,0.0467,-0.0273,-0.0164,0.054,0.0081,0.0245,0.0111,0.0864,-0.0254,0.0187,0.0862,0.0412,0.1187,-0.0543,0.0064,-0.0233,0.1223,-0.1154,-0.0469,-0.1556,-0.2179,-0.0815,0.0205,-0.0451
Alpha Strategien Futures MH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035277,0.01132354,-0.017191977,-0.026239067,0.033033932,0.015685441,-0.142900081,0.032182888,0.040640791,0.015290836,-0.04233235,-0.044522367,-0.00122331,0.015806146,0.113867163,-0.034419234,0.1397819,0.065959437,-0.04605996,-0.058693593,0.017158914,0.03571258,-0.057520637,0.011837042,-0.003004377,0.389199776,0.047465592,0.031085758,-0.069559271
AlphaQuest Composite Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1522,0.2108,0.0527,-0.0604,0.0537,0.1324,0.0668,0.1368,-0.0115,-0.0441,0.2968,0.0504,0.0849,0.0112,0.014,0.1988,-0.0544,-0.0381,0.0537,0.0819,-0.0514,-0.0266,0.0561,-0.061,0.0522,0.016,-0.1987,0.0076,-0.1352,-0.003,-0.0045,-0.0105,0.076,0.0077,-0.012,-0.0689,0.0189,-0.0187,-0.0379,0.0106,0.0464,-0.0203,0.0454,0.0875,-0.1182,0.0743,0.0155,0.1493,-0.0858,0.0667,0.2958,-0.0031,-0.0625,-0.0911,-0.0204,-0.1761,0.0651,0.1952,-0.0143,-0.036,0.0084,-0.0063,0.0323,-0.0545,0.1048,0.0788,-0.2355,0.1898,0.1084,-0.0674,0.0753,0.0921,0.2062,-0.1524,-0.0278,0.0161,0.072,-0.1755,-0.0626,-0.1706,0.2895,0.0967,0.0672,-0.0691
Altin LP 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033,-0.0131,-0.0511,0.0046,0.0009,0.0316,-0.0271,-0.0722,0.136,0.0164,0.0421,0.0319,0.0458,0.1218,0.0255,-0.0129,-0.0113,0.0446,-0.0987,-0.0371,0.0336,0.0294,0.0423,0.0371,-0.0031
AMCI Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0749,-0.014268728,0.032788683,-0.01242302,-0.000107515,0.039354839,0.022656735,0.022660597,-0.000494609,0.020091053,-0.020471524,-0.062797147,0.095540055,0.057881536,-0.021794638,0.079239303,-0.01788028,0.116270888,-0.066183423,0.041174485,0.076094003,0.0865276,-0.05974494,-0.097596934,-0.160839732,-0.310425387,-0.040231508,-0.102073834,0.04995905
Amco Commodities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0317,0.0195,0.034,0.0334,0.0286,0.0045,0.0155,0.0036,0.0117,0.00986,0.00806,0.00384,0.01166,0.00437,0.00417,0.00171,0.0019,0.00322,0.00337,0.00257,0.00138,-0.01283,0.00437,0.00415,-0.00031,0.00425,0.0061,0.00426,-0.00235,-0.0149,0.00712,-0.0245,-0.0072
AMDT Hedge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.046316,0.023901957,0.022865144,0.025136405,0.026229208,0.009538258,-0.000383218,-0.015716261,0.01835827,0.010164486,-0.019308608,-0.003974111,-0.002613337,0.024965385,0.016460367,0.000947608,0,-0.00621253,0.035837523,0.018377987,0.018392258,0.009528998,-0.049799435,0.018300942,0.041152999,0.03332356,-0.014814048,0.017300905,0.014864306,-0.017599637,0.021056531,-0.01789076,-0.028462572,-0.011782374,0.029144839,0.001244952,0.059502353,0.039768207,0.05681905,0.029777016,0.009779033,-0.032089544,-0.016066343,0.020881663,-0.010789936,-0.002256506,-0.010240298,-0.026963363,-0.036960135,-0.060214517,0.005471333,-0.068570745,0.051537628,0.056367465,-0.033975503,-0.004201758
Amplitude Dynamic Trading C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0388,0.016,0.0167,0.0259,0.0691,0.005,-0.0542,0.0486,-0.0491,0.0137,0.0466,-0.0522,0.0144,0.0045,-0.071,0.0313,0.0746,0.0433,-0.0302,0.0156,0.013,-0.0077,0.0678,0.0006,-0.0379,0.0556,0.0413,0.083,0.0316,0.0701,0.0644,0.0065,0.0263,0.0616,0.0394,0.0351,0.0158,-0.0073,-0.0363,0.1448,-0.0161,0.0014,-0.116,0.0235
APM-Valhalla Resources LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0141,-0.0199,-0.0059,-0.0132,0.003,0.0412,0.006,0.0148,0.0098,0.0208,0.0158,0.0101,0.0154,0.0178,-0.0056,0.0098,-0.0155,0.0383,0.0486,0.0093,0.099,-0.015,0.0027,0.1056,-0.0245,-0.0668,-0.0121,0.0054,-0.0014,0.019,-0.0134,-0.004,0.008,0.0196,0.0065,0.0033,-0.015,-0.0138,0.007,0.0018,0.0013,-0.0008,0.0276,0.005,0.0525,0.0512,-0.0047,-0.0247,0.002,0.0214,-0.0258,-0.0015,-0.0024,0.0017,0.0011,0.0083,-0.0083
Appleton Global Currency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0107,-0.081572829,0.029275809,0.089178785,-0.021500098,0.046152303,0.062242256,0.080624774,0.017211129,-0.106447639,-0.045500506,0.006067026,0.021345841,-0.023242737,0.075033583,-0.022670475,0.025936073,-0.105483354,-0.036322022,0.000413052,-0.050268373,0.021302032,-0.098648505,0.139787485,0.021234721,0.079115529,-0.016166933,-0.11875418,-0.003794449,0.094787246,0.002882704,-0.044503915,0.079149378,0.022685764,-0.078860795,0.095102041,0.039508013,0.089548225,-0.049938297,0.000779356,-0.090854028,-0.065956029,-0.038516405,-0.048643493,0.01904868,-0.017271535,0.143047831,0.149279875,-0.156392887,0.081300813,0.116030818,0.028778175,-0.071145606,-0.099399426,0.098675945,0.093771992,0.063615892,-0.138903592,-0.064805058,0.014084507,0.016296296,-0.028425656,-0.0286009,-0.092769572,-0.059693552,0.11813964,-0.007995142,-0.01234442,0.011362463,-0.010622,0,-0.13007123,-0.033582532,-0.04530943,0.063665595,-0.051027811
Appleton Global Opportunity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0078,-0.010784116,0.028018339,-0.065708622,0.047523072,0.037974684,0.005073171,-0.019899049,0.034168565,0.023558705,0.047623503,-0.008573725,-0.013602378,-0.033972603,0,-0.033938363,-0.071435561,0.004847718,-0.011536445,0.039257294,0.03338438,-0.006026477,0.030812047,0.059782085,0.037394232,-0.04753552,-0.068139963,0.029249012,0.056067588,0.037909091,-0.088814925,-0.024896664,-0.022673502,0.048416381,0.013180681,0.013958788,-0.036149092,0.025068014,0.045971564,-0.008518351,0.082076593,0.041388631,-0.041365885,-0.035028344,0.026830338,0.046793613,-0.002365609,0.003679477,-0.044236253
Appleton Lee,0.13845732,0.14184525,0.08420087,0.050804286,0.003303999,0,0.353545487,0.155610354,-0.147537091,0.032870807,-0.029468333,-0.067031795,0.000582689,-0.00481296,0.120007975,-0.021555116,-0.125489422,-0.005697642,-0.083005996,-0.009328536,0.141428464,-0.097892262,-0.141550854,0.319537294,-0.189508526,0.009626989,-0.032902206,-0.089568901,-0.085781386,0.184025143,0.390192845,0.012933054,-0.029756289,-0.001449843,-0.140316,-0.090540655,0.035893703,0.140615856,-0.085593042,0.025313752,0.00016768,-0.183605081,-0.149230158,0.061184215,0.042872178,-0.152226813,-0.045790956,0.050010215,0.035945839,-0.102361222,-0.034720646,-0.054705135,-0.021408429,0.150045762,0.020501766,-0.105585351,-0.012298925,0.013271772,-0.089918719,-0.011562506,-0.018895187,0.021177078,0.199134673,0.099611497,-0.130588089,-0.046364289,0.082599276,0.161630311,0.056416686,0.037101551,-0.018429216,-0.026450709,0.056664901,-0.140909497,-0.007622855,0.032741268,0.043226509,-0.002454493,0.024722786,0.00371638,0.015322489,0.099018029,-0.05788654,0.032943458,0.083612992,0.005421631,0.006355405,0.046980836,-0.24771503,0.054668088,0.080343129,-0.015939833,0.014518357,-0.116302729,0.155961101,0.04093063,-0.029478008,-0.074459361,0.129814614,0.099065034,0.062401498,0.004322751,-0.012616941,0.008675246,-0.207261827,-0.019934348,0.12018747,-0.21336802,0.002599099,0.131843879,0.057206846,0.053647139,-0.067756982,0.053986055,-0.049227649,-0.015197621,0.01569812,-0.037512166,0.00832789,0.004804861,0.001504453,0.001233562,0.001553799,0.041673487,0.02408585,-0.151647447,0.078500889,0.009975408,-0.023877983,0.03291283,0.031863581,0.21506462,0.043616438,-0.010654278,0.068230224,-0.00688943,0.016735289,-0.014686674,0.0062597,0.014501807,-0.062121676,-0.023045835,-0.02195805,0.124187511,-0.007227707,-0.014522424,-0.111668372,0.004902179,0.143168194,0.096814987,-0.049814281,-0.069498728,0.052333799,-0.002837403,-0.077579972,0.040631893,0.108944043,-0.027435811,0.060361578,0.064736364,0.082583099,0.017872306,-0.120555718,-0.052822912,0.008654731,0.022455391,-0.024500181,0.075103287,-0.023425411,0.025672292,-0.108172462,-0.038540677,-0.000450861,-0.054386327,0.021543132,-0.104003662,0.145518653,0.022138549,0.068909326,-0.018736291,-0.122556001,-0.008381596,0.09476975,-0.010394034,-0.03638554,0.083187352,0.018903264,-0.084438498,0.143462699,0.062091438,0.16057097,-0.09271065,-0.01614696,-0.148473727,-0.102157272,-0.069245971,-0.126764197,0.024194187,-0.049217942,0.26960827,-0.001594397,-0.058123793,0.134313926,0.197885368,0.047162916,-0.126716437,-0.187843458,0.167198901,0.16019575,0.092144016,-0.239592364,-0.131231729,-0.001160842,0.033998806,-0.056938051,-0.051416808,-0.197785534,-0.103468324,0.263682718,-0.034811152,0.02954268,0.040698873,-0.060541662,0,-0.268363621,-0.035505392,-0.108422947,0.141289279,-0.158214904
Aspect Diversified USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017628259,-0.033931411,0.07666289,0.056566594,0.016526853,-0.002920836,-0.005662816,-0.02700322,0.037238393,-0.031912426,-0.01839237,0.03429985,-0.001682745,0.036291385,0.081235602,0.117257189,0.008633333,0.003534181,0.104859345,-0.06848911,-0.020909428,0.004115473,0.035190144,0.027194692,0.101243241,0.052506421,-0.056161937,-0.028123651,-0.051511303,-0.097367813,0.048102863,-0.027369578,0.025239286,0.112920388,0.084632877,0.016340601,0.071602344,-0.065015176,-0.048576089,0.138981426,0.037192277,0.083503932,-0.070786575,-0.014839909,0.104887407,-0.030953063,0.021728723,-0.00759924,0.021378628,0.024553374,-0.009183295,0.04138582,0.018942423,0.067775267,-0.052756021,-0.075505419,-0.013787354,-0.079673844,-0.00231141,0.00799874,0.006731673,0.033267853,0.05166241,-0.030114947,-0.074788617,0.040974659,0.014352246,-0.029354524,0.046070452,0.044665168,-0.008710563,0.04237795,0.005828552,-0.014271461,0.05805746,-0.002800767,0.024727077,-0.013031468,0.053132449,0.051013998,-0.049812711,0.004891801,-0.045578116,-0.005867737,0.003768344,0.048082112,0.002287531,0.055244485,0.027828746,-0.058319055,-0.019350917,0.046558808,0.062027524,0.036976913,-0.056769974,-0.065327171,0.055127493,0.073299078,-0.042328337,0.034329584,0.049634048,0.076428213,-0.036452357,-0.052693398,0.0411057,0.082232803,-0.093284311,-0.045104915,0.033589688,0.100286542,0.055181827,0.038613109,0.004812402
Astgenesis Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,-0.0017,0.0024,-0.0009,-0.0063,0.0083,-0.0024,0.0083,0.0023,-0.0107,-0.0022,-0.0017,0.0246,0.0064,-0.0066,0.0025,0.0046,0.0014,0.0092,-0.0114,-0.0048,-0.0087,0.0093,-0.0017,-0.0143
Attunga Enviro Opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1058,0.1263,0.0081,0.0221,0.0434,0.1072,-0.0172,0.1906,0.2219,0.0444,0.0533,-0.0423,0.0463,0.0696,-0.0126,0.0122,0.0013,-0.0793,0.0156,0.0215,0.0236,0.047,0.002,-0.0071,0.0121,0.0006,0.0039,-0.0104,-0.0853,0.1112
Avalon Strategic Captial LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001998002,-0.012961117,0.039393939,-0.001943635,-0.014605648,-0.007905138,0.016932271,-0.003917728,-0.033431662,-0.009155646,0.042094456,0.004926108,0.02745098,0.003816794,0.003802281,0.009469697,0.006566604,0.002795899,0.008442384,0.020295203,0.022603978,-0.006189213,0.013345196,-0.001755926
BAREP Epsilon A EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017724,-0.035599974,0.006806664,0.038968708,-0.009148453,0.043171088,-0.022280824,0.018072283,0.018317426,-0.010778312,0.034432126,0.020395004,0.00649241,-0.028587455,0.012210793,-0.005012938,-0.009906824,-0.016434361,-0.02770846,0.016153177,-0.03461055,-0.001998025,0.039211697,0.060907441,0.015392386,-0.044601484,0.032843719,-0.037686378,0.017005742,-0.009694625,-0.004098558,0.010724559,0.036052215,0.050407534,-0.079070681,0.027422844,-0.010041419,-0.00547365,-0.003724993,-0.03079897,0.006641587,0.025968539,0.037066204,0.05727873,0.063137636,-0.02819608,-0.03379923,0.040834867,0.016765089,0.057170175,-0.066793315,-0.007789697,0.07419657,-0.055453677,-0.043886263,-0.00679251,0.006371146,-0.010962496,-0.023254743,0.030092799,-0.004321264,0.085199575,0.001976494,-0.072726034,-0.0360789,-0.031774874,-0.029772779,-0.024189682,0.009523109,0.020419196,0.008879887,0.018548832,-0.064453714,-0.010382336,-0.016056757,-0.019926162,0.015038297,0.020115051,-0.014747303,0.030189846,0.0473187,-0.04635587,0.064654579,0.008505987,0.084717507,-0.024834522,0.065673989,0.045231238,-0.033907856,-0.002114895,-0.049737823,-0.017885688,0.004075476,0.009217953,-0.011539358,0.033568758,0.05402672,-0.082406271,-0.03135778,0.051555812,0.061537453,0.014056869,-0.034419885,-0.024568337,0.011715255,0.085812971,0.0291946,0.015933867,0.080633288,0.092893324,-0.00171371,-0.039439477,-0.004413093,0.037783433,-0.03333516,-0.025334448,0.019509269,0.04851259,0.046018258,7.92E-05,0.001312227
BAREP Epsilon A USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014095,-0.021487139,0.019631061,0.032190633,0.005261621,0.012568462,-0.008400397,-0.030471059,0.067705811,0.017801666,0.005474444,0.079869615,0.066909365,0.047607204,-0.017973468,0.05681874,-0.0059837,-0.024823256,0.015325444,0.047559554,-0.013861057,0.057657962,-0.02554548,0.02486773,0.019378181,-0.013419839,0.039589215,0.018563265,0.014552456,-0.036521648,0.017493373,-0.009367792,-0.006271472,-0.017783949,-0.033241357,0.022170974,-0.035151419,4.09E-05,0.051148681,0.079455617,0.021547723,-0.051417095,0.035771304,-0.044978391,0.023244371,-0.016544923,-0.00733721,0.014070721,0.044460326,0.064632127,-0.103374019,0.033354227,-0.012227604,-0.008098618,-0.006767173,-0.044807806,0.004348219,0.027603909,0.049471015,0.08049868,0.079127734,-0.036908383,-0.041964134,0.055038369,0.010831264,0.05703598,-0.068529467,-0.009465047,0.077635356,-0.058104792,-0.043210298,-0.00649912,0.003326068,-0.010760119,-0.02320442,0.032201352,-0.002451353,0.083954826,0.000949709,-0.072586343,-0.029066697,-0.033154602,-0.034830578,-0.026140617,0.012099602,0.020349903,0.009202389,0.020886667,-0.064032107,-0.012826211,-0.012178032,-0.018108697,0.017524132,0.019493578,-0.011677958,0.027202816,0.046608065,-0.046611426,0.066677036,0.017666443,0.088670021,-0.024184612,0.066297478,0.058057025,-0.027105733,0.011597045,-0.048278442,-0.008318869,0.01376573,0.010453245,-0.010325003,0.034532838,0.051870377,-0.073615295,-0.036638441,0.050973215,0.059110629,0.01699573,-0.03431719,-0.023906383,0.011038014,0.097874661,0.033479241,0.018571361,0.095273743,0.10716337,0.002628403,-0.041471634,-0.005446478,0.035893586,-0.033942559,-0.022816596,0.019266311,0.046206232,0.043204372,0.007847957,0.001339885
Beach Horizon Master Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0466,0.0327,-0.0273,0.0415,0.0151,-0.031,0.1028,0.0074,0.0625,-0.0408,0.0673,0.0963,-0.0187,-0.0375,-0.0561,0.0098,-0.0299,0.0431,0.008,0.0206,0.0185,-0.0291,-0.0241,0.0503,0.0498,0.042,-0.0678,-0.0928,0.0791,0.0866,-0.0236,0.0587,0.096,0.2,-0.0231,-0.0404,0.026,0.0613,-0.1102,-0.041,0.0684,0.175,0.063,0.0467,0.0062
Blue Danube Fund - Futures Select A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008097,0.030893852,0.012997948,-0.072847374,0.083302341,0.105337125,-0.049648042,-0.009140909,-0.022930887,0.021364584,0.051172489,0.062137291,0.053478666,-0.020114195,0.041837831,0.025914468,-0.029625803,-0.237951608,0.017628397,0.008628607,0.061472768,-0.058073258,1.56E-05,-0.042679286,0.029541269,0.059706492,0.044681589,-0.032118961,-0.016189855,-0.152645472,0.033141984,-0.022757571,-0.044929402,0.135758422,0.126970658,-0.06345409,-0.069419561,0.029124886,0.023280891,0.003802939,-0.007121738,0.035434911,-0.050734328,0.002345796,0.01015492,-0.002737207,0.029997413,-0.082925356,-0.048469771,0.045104107,0.01870068,-0.008348168,-0.009119923,0.003467737,0.031490307,-0.040077034,-0.026742876,0.055956464,-0.017036449,0.044610501,0.003706698,0.012384197,0.018959116,0.018366486,0.083511653,-0.069584708,0.006935939,-0.002883635,-0.01122071,-0.020318861,0.023459348,0.02227045,-0.028345865,0.004261194,-0.026125701,-0.008378734,-0.028228802,-0.097107554,0.011309814,0.014520174,-0.003409029,-0.001280993,0.004602116,-0.016942259,-0.01362853,0.073622572,0.008382351,0.027642255,-0.017709609,0.007937225,0.042369204,-0.022448323,-0.010170707,-0.005465382,0.018504763,0.033667088,-0.007190931,0.012298797,0.014177159,0.025605338,-0.011349057,-0.00351777,0.002146114,-0.030612274,0.012117414,-0.015743321,0.003526426,-0.004498002,0.026036012,-0.021538112,-0.022879613,0.012796506,-0.018572684,-0.027029069,0.063876824,0.025752428,-0.029849387,0.047229138,0.021465267,-0.030344887,0.036580235,-0.007547988,0.000257533,-0.018390759,0.00357602,0.043060259,-0.036112476,-0.005733638,-0.01789114,0.003742025,-0.005695773,-0.006206472,0.011302473,-0.011162137,0.01976558,-0.020185984,-0.0138569,0.01200094,0.01151932,0.026865283,0.005756791,-0.022514316,0.04592655,0.00920669,0.004416706,0.004855134,0.013531479,0.041659002,0.015420365,-0.0204953,-0.085417313,0.015323599,-0.022238225,0.022183864,0.036924598,0.023829763,-0.004808951,-0.014989009,0.005329206
